Namespace(arch='resnet20_1w1a', workers=4, epochs=1000, warm_up_epochs=16, start_epoch=0, batch_size=256, lr=0.1, momentum=0.9, weight_decay=0.0001, num_classes=10, seed=0, dynamic_range=[0.8, 0.0], resume='', evaluate=False, save_dir='saveModel-008', print_freq=200, save_every=200)
Epoch	train_loss	val_loss	train_acc	val_acc	
518	0.348	0.711	87.666	77.574
519	0.345	0.544	87.819	81.671
520	0.343	0.512	88.045	82.542
521	0.347	0.527	87.873	82.161
522	0.343	0.713	88.117	78.415
523	0.346	0.504	87.985	83.363
524	0.343	0.496	88.103	83.694
525	0.338	0.782	88.127	75.511
526	0.346	0.468	87.835	84.185
527	0.341	0.727	88.007	78.526
528	0.346	0.456	87.849	84.435
529	0.346	0.595	87.989	80.589
530	0.341	0.454	88.135	84.545
531	0.341	0.526	87.995	83.043
532	0.336	0.511	88.177	82.812
533	0.341	0.534	88.027	82.672
534	0.340	0.593	87.857	80.529
535	0.341	0.559	88.001	82.232
536	0.337	0.550	88.175	81.340
537	0.342	0.569	87.969	81.751
538	0.342	0.460	88.155	84.696
539	0.338	0.536	88.277	82.352
540	0.341	0.489	88.007	83.594
541	0.340	0.510	88.075	82.823
542	0.341	0.572	88.035	81.000
543	0.341	0.503	88.085	82.853
544	0.339	0.625	88.101	79.728
545	0.343	0.507	87.885	83.454
546	0.332	0.477	88.397	83.974
547	0.337	0.502	88.255	83.433
548	0.332	0.675	88.253	79.407
549	0.336	0.568	88.125	80.899
550	0.340	0.518	87.939	82.292
551	0.334	0.529	88.149	81.951
552	0.334	0.473	88.281	84.105
553	0.336	0.676	88.277	77.674
554	0.335	0.479	88.265	84.014
555	0.337	0.483	87.969	84.024
556	0.333	0.561	88.217	81.951
557	0.337	0.511	88.239	82.292
558	0.335	0.554	88.177	81.691
559	0.331	0.518	88.540	83.093
560	0.336	0.486	88.253	84.105
561	0.332	0.567	88.221	81.500
562	0.335	0.539	88.133	81.761
563	0.331	0.503	88.401	83.373
564	0.332	0.487	88.361	83.604
565	0.335	0.696	88.213	77.183
566	0.331	0.599	88.337	81.280
567	0.330	0.474	88.337	84.355
568	0.327	0.478	88.646	83.804
569	0.333	0.466	88.271	84.175
570	0.328	0.492	88.544	83.534
571	0.332	0.451	88.315	84.575
572	0.330	0.484	88.399	83.834
573	0.327	0.499	88.377	83.153
574	0.328	0.467	88.564	84.936
575	0.326	0.581	88.536	80.539
576	0.325	0.466	88.568	84.575
577	0.326	0.550	88.620	81.831
578	0.331	0.490	88.251	83.484
579	0.327	0.502	88.319	83.544
580	0.326	0.530	88.526	83.173
581	0.328	0.500	88.478	83.433
582	0.327	0.500	88.385	83.343
583	0.321	0.474	88.620	84.345
584	0.324	0.531	88.642	82.272
585	0.326	0.574	88.506	81.060
586	0.326	0.554	88.504	81.781
587	0.323	0.535	88.692	82.622
588	0.323	0.544	88.634	82.001
589	0.324	0.540	88.550	82.472
590	0.323	0.477	88.676	84.205
591	0.326	0.443	88.431	85.116
592	0.318	0.506	88.770	83.123
593	0.325	0.508	88.550	83.614
594	0.325	0.498	88.578	83.484
595	0.317	0.514	88.606	83.423
596	0.321	0.448	88.620	84.846
597	0.317	0.482	88.830	84.024
598	0.319	0.441	88.908	85.166
599	0.321	0.504	88.634	83.834
600	0.319	0.490	88.738	84.065
601	0.312	0.519	88.988	82.552
602	0.321	0.445	88.626	84.706
603	0.323	0.510	88.738	83.013
604	0.314	0.599	88.886	79.748
605	0.315	0.538	88.900	82.171
606	0.313	0.487	89.004	83.183
607	0.319	0.476	88.776	83.884
608	0.316	0.433	88.830	85.427
609	0.317	0.456	88.824	84.635
610	0.315	0.519	88.772	83.303
611	0.311	0.495	88.942	83.664
612	0.315	0.567	88.900	82.242
613	0.312	0.440	89.147	85.527
614	0.308	0.457	89.157	85.206
615	0.318	0.544	88.610	83.193
616	0.314	0.561	88.912	81.961
617	0.321	0.463	88.544	84.405
618	0.311	0.609	88.976	80.689
619	0.315	0.455	88.814	85.196
620	0.315	0.480	88.840	84.004
621	0.312	0.546	88.986	82.031
622	0.310	0.495	89.075	83.103
623	0.311	0.526	89.054	82.792
624	0.312	0.553	88.974	82.412
625	0.313	0.589	88.902	80.609
626	0.308	0.502	89.339	83.514
627	0.310	0.451	89.034	85.296
628	0.313	0.434	88.864	85.787
629	0.304	0.534	89.205	83.103
630	0.305	0.522	89.361	82.762
631	0.312	0.617	89.062	79.778
632	0.307	0.514	89.062	82.863
633	0.306	0.505	89.195	83.213
634	0.305	0.467	89.259	84.575
635	0.303	0.455	89.363	85.086
636	0.308	0.519	89.155	83.003
637	0.314	0.515	88.858	83.474
638	0.309	0.435	89.061	85.857
639	0.303	0.581	89.257	81.350
640	0.308	0.504	89.163	83.644
641	0.307	0.462	89.253	84.966
642	0.307	0.521	89.249	83.373
643	0.306	0.460	89.241	84.425
644	0.303	0.440	89.423	85.407
645	0.306	0.490	89.223	83.403
646	0.306	0.491	89.251	83.784
647	0.303	0.502	89.305	82.953
648	0.302	0.592	89.333	81.641
649	0.306	0.540	89.177	82.772
650	0.300	0.492	89.445	83.904
651	0.301	0.481	89.339	84.034
652	0.303	0.519	89.289	83.594
653	0.302	0.437	89.289	85.577
654	0.304	0.575	89.143	81.971
655	0.303	0.493	89.369	83.724
656	0.298	0.522	89.423	82.582
657	0.307	0.469	89.099	84.425
658	0.299	0.522	89.331	82.863
659	0.304	0.514	89.109	83.233
660	0.301	0.518	89.445	83.363
661	0.298	0.533	89.417	83.273
662	0.294	0.519	89.439	84.065
663	0.300	0.463	89.345	85.537
664	0.294	0.506	89.539	82.893
665	0.296	0.473	89.639	84.696
666	0.299	0.467	89.409	84.155
667	0.297	0.487	89.497	84.465
668	0.305	0.472	89.173	84.776
669	0.301	0.491	89.397	83.714
670	0.296	0.450	89.613	85.026
671	0.299	0.582	89.499	81.250
672	0.301	0.475	89.423	84.595
673	0.295	0.464	89.405	84.565
674	0.292	0.522	89.730	83.103
675	0.294	0.494	89.581	83.894
676	0.300	0.543	89.319	81.961
677	0.295	0.519	89.569	83.744
678	0.297	0.579	89.503	81.180
679	0.293	0.437	89.673	85.347
680	0.297	0.476	89.365	84.385
681	0.292	0.462	89.649	85.186
682	0.298	0.477	89.287	84.405
683	0.295	0.502	89.545	84.095
684	0.289	0.477	89.690	84.145
685	0.289	0.566	89.872	82.442
686	0.296	0.500	89.483	84.165
687	0.294	0.465	89.665	84.455
688	0.291	0.497	89.754	84.054
689	0.293	0.472	89.581	84.625
690	0.291	0.436	89.677	85.086
691	0.289	0.478	89.698	84.054
692	0.289	0.546	89.734	81.981
693	0.292	0.494	89.675	84.065
694	0.290	0.455	89.766	85.156
695	0.285	0.524	89.806	83.484
696	0.288	0.489	89.738	84.175
697	0.290	0.499	89.710	83.784
698	0.283	0.502	89.964	83.934
699	0.292	0.532	89.637	82.662
700	0.287	0.467	89.800	84.896
701	0.284	0.496	89.974	83.674
702	0.286	0.510	89.900	83.133
703	0.286	0.491	89.808	84.054
704	0.285	0.466	89.838	84.996
705	0.292	0.427	89.681	85.867
706	0.285	0.483	89.958	84.816
707	0.288	0.493	89.738	84.505
708	0.290	0.449	89.683	85.327
709	0.286	0.436	89.796	85.347
710	0.286	0.448	89.792	85.537
711	0.283	0.495	90.146	83.754
712	0.287	0.465	89.860	85.317
713	0.281	0.472	90.006	84.595
714	0.285	0.530	89.898	83.073
715	0.286	0.505	89.962	83.584
716	0.286	0.446	89.894	85.647
717	0.287	0.411	89.972	86.158
718	0.279	0.476	90.078	84.345
